market,participation,similarity,shock,safeguard,normalised_liquidity_deterioration_mean,normalised_liquidity_deterioration_std,normalised_liquidity_deterioration_count,shock_minus_pre_volatility_mean,shock_minus_pre_volatility_std,shock_minus_pre_volatility_count,recovery_minus_pre_volatility_mean,recovery_minus_pre_volatility_std,recovery_minus_pre_volatility_count,shock_minus_pre_correlation_mean,shock_minus_pre_correlation_std,shock_minus_pre_correlation_count,recovery_minus_pre_correlation_mean,recovery_minus_pre_correlation_std,recovery_minus_pre_correlation_count,shock_liquidity_deterioration_mean,shock_liquidity_deterioration_std,shock_liquidity_deterioration_count,recovery_liquidity_deterioration_mean,recovery_liquidity_deterioration_std,recovery_liquidity_deterioration_count
amm,0.0,0.5,fundamental,execution_delay,0.01224804999784772,0.0015148633697462345,10,0.00616047872690685,0.002085850662194621,10,0.00030090103357275017,0.0010616464287113228,10,-0.049424939707649454,0.13114885081628952,10,-0.01180613256952559,0.158741574423044,10,0.012250656536738569,0.0016027206187671109,10,0.025015666780609146,0.004426507926917398,10
amm,0.0,0.5,fundamental,liquidity_buffer,0.01224804999784772,0.0015148633697462345,10,0.00616047872690685,0.002085850662194621,10,0.00030090103357275017,0.0010616464287113228,10,-0.049424939707649454,0.13114885081628952,10,-0.01180613256952559,0.158741574423044,10,0.012250656536738569,0.0016027206187671109,10,0.025015666780609146,0.004426507926917398,10
amm,0.0,0.5,fundamental,none,0.01224804999784772,0.0015148633697462345,10,0.00616047872690685,0.002085850662194621,10,0.00030090103357275017,0.0010616464287113228,10,-0.049424939707649454,0.13114885081628952,10,-0.01180613256952559,0.158741574423044,10,0.012250656536738569,0.0016027206187671109,10,0.025015666780609146,0.004426507926917398,10
amm,0.0,0.5,fundamental,position_limit,0.01224804999784772,0.0015148633697462345,10,0.00616047872690685,0.002085850662194621,10,0.00030090103357275017,0.0010616464287113228,10,-0.049424939707649454,0.13114885081628952,10,-0.01180613256952559,0.158741574423044,10,0.012250656536738569,0.0016027206187671109,10,0.025015666780609146,0.004426507926917398,10
amm,0.0,0.5,liquidity,all,0.256477250903709,0.0010392300454179712,10,-0.0001000507194742298,0.002128021030868435,10,3.843831275318005e-05,0.0011493425741492874,10,-0.032097317619776945,0.1264846850083464,10,-0.007142909118497277,0.17010532247760157,10,0.2564791483767919,0.0011583976441708987,10,0.4552976334751097,0.0023868893117272414,10
amm,0.0,0.5,liquidity,circuit_breaker,0.256477250903709,0.0010392300454179712,10,-0.0001000507194742298,0.002128021030868435,10,3.843831275318005e-05,0.0011493425741492874,10,-0.032097317619776945,0.1264846850083464,10,-0.007142909118497277,0.17010532247760157,10,0.2564791483767919,0.0011583976441708987,10,0.4552976334751097,0.0023868893117272414,10
amm,0.0,0.5,liquidity,execution_delay,0.256477250903709,0.0010392300454179712,10,-0.0001000507194742298,0.002128021030868435,10,3.843831275318005e-05,0.0011493425741492874,10,-0.032097317619776945,0.1264846850083464,10,-0.007142909118497277,0.17010532247760157,10,0.2564791483767919,0.0011583976441708987,10,0.4552976334751097,0.0023868893117272414,10
amm,0.0,0.5,liquidity,liquidity_buffer,0.256477250903709,0.0010392300454179712,10,-0.0001000507194742298,0.002128021030868435,10,3.843831275318005e-05,0.0011493425741492874,10,-0.032097317619776945,0.1264846850083464,10,-0.007142909118497277,0.17010532247760157,10,0.2564791483767919,0.0011583976441708987,10,0.4552976334751097,0.0023868893117272414,10
amm,0.0,0.5,liquidity,none,0.256477250903709,0.0010392300454179712,10,-0.0001000507194742298,0.002128021030868435,10,3.843831275318005e-05,0.0011493425741492874,10,-0.032097317619776945,0.1264846850083464,10,-0.007142909118497277,0.17010532247760157,10,0.2564791483767919,0.0011583976441708987,10,0.4552976334751097,0.0023868893117272414,10
amm,0.0,0.5,liquidity,position_limit,0.256477250903709,0.0010392300454179712,10,-0.0001000507194742298,0.002128021030868435,10,3.843831275318005e-05,0.0011493425741492874,10,-0.032097317619776945,0.1264846850083464,10,-0.007142909118497277,0.17010532247760157,10,0.2564791483767919,0.0011583976441708987,10,0.4552976334751097,0.0023868893117272414,10
amm,0.0,0.5,volatility,all,0.00237943011165997,0.0038405174283651453,10,0.00491729571743411,0.0015353127551779354,10,-0.0004239945318001998,0.001768236702350752,10,0.014254558191772331,0.1824281902288413,10,0.009674284906524866,0.22671875456865348,10,0.002381255551860728,0.004101573384110694,10,0.0017233807526967015,0.009297179980283945,10
amm,0.0,0.5,volatility,circuit_breaker,0.00237943011165997,0.0038405174283651453,10,0.00491729571743411,0.0015353127551779354,10,-0.0004239945318001998,0.001768236702350752,10,0.014254558191772331,0.1824281902288413,10,0.009674284906524866,0.22671875456865348,10,0.002381255551860728,0.004101573384110694,10,0.0017233807526967015,0.009297179980283945,10
amm,0.0,0.5,volatility,execution_delay,0.00237943011165997,0.0038405174283651453,10,0.00491729571743411,0.0015353127551779354,10,-0.0004239945318001998,0.001768236702350752,10,0.014254558191772331,0.1824281902288413,10,0.009674284906524866,0.22671875456865348,10,0.002381255551860728,0.004101573384110694,10,0.0017233807526967015,0.009297179980283945,10
amm,0.0,0.5,volatility,liquidity_buffer,0.00237943011165997,0.0038405174283651453,10,0.00491729571743411,0.0015353127551779354,10,-0.0004239945318001998,0.001768236702350752,10,0.014254558191772331,0.1824281902288413,10,0.009674284906524866,0.22671875456865348,10,0.002381255551860728,0.004101573384110694,10,0.0017233807526967015,0.009297179980283945,10
amm,0.0,0.5,volatility,none,0.00237943011165997,0.0038405174283651453,10,0.00491729571743411,0.0015353127551779354,10,-0.0004239945318001998,0.001768236702350752,10,0.014254558191772331,0.1824281902288413,10,0.009674284906524866,0.22671875456865348,10,0.002381255551860728,0.004101573384110694,10,0.0017233807526967015,0.009297179980283945,10
amm,0.0,0.5,volatility,position_limit,0.00237943011165997,0.0038405174283651453,10,0.00491729571743411,0.0015353127551779354,10,-0.0004239945318001998,0.001768236702350752,10,0.014254558191772331,0.1824281902288413,10,0.009674284906524866,0.22671875456865348,10,0.002381255551860728,0.004101573384110694,10,0.0017233807526967015,0.009297179980283945,10
amm,0.0,0.9,fundamental,all,0.01224804999784772,0.0015148633697462345,10,0.00616047872690685,0.002085850662194621,10,0.00030090103357275017,0.0010616464287113228,10,-0.049424939707649454,0.13114885081628952,10,-0.01180613256952559,0.158741574423044,10,0.012250656536738569,0.0016027206187671109,10,0.025015666780609146,0.004426507926917398,10
amm,0.0,0.9,fundamental,circuit_breaker,0.01224804999784772,0.0015148633697462345,10,0.00616047872690685,0.002085850662194621,10,0.00030090103357275017,0.0010616464287113228,10,-0.049424939707649454,0.13114885081628952,10,-0.01180613256952559,0.158741574423044,10,0.012250656536738569,0.0016027206187671109,10,0.025015666780609146,0.004426507926917398,10
amm,0.0,0.9,fundamental,execution_delay,0.01224804999784772,0.0015148633697462345,10,0.00616047872690685,0.002085850662194621,10,0.00030090103357275017,0.0010616464287113228,10,-0.049424939707649454,0.13114885081628952,10,-0.01180613256952559,0.158741574423044,10,0.012250656536738569,0.0016027206187671109,10,0.025015666780609146,0.004426507926917398,10
amm,0.0,0.9,fundamental,liquidity_buffer,0.01224804999784772,0.0015148633697462345,10,0.00616047872690685,0.002085850662194621,10,0.00030090103357275017,0.0010616464287113228,10,-0.049424939707649454,0.13114885081628952,10,-0.01180613256952559,0.158741574423044,10,0.012250656536738569,0.0016027206187671109,10,0.025015666780609146,0.004426507926917398,10
amm,0.0,0.9,fundamental,none,0.01224804999784772,0.0015148633697462345,10,0.00616047872690685,0.002085850662194621,10,0.00030090103357275017,0.0010616464287113228,10,-0.049424939707649454,0.13114885081628952,10,-0.01180613256952559,0.158741574423044,10,0.012250656536738569,0.0016027206187671109,10,0.025015666780609146,0.004426507926917398,10
amm,0.0,0.9,fundamental,position_limit,0.01224804999784772,0.0015148633697462345,10,0.00616047872690685,0.002085850662194621,10,0.00030090103357275017,0.0010616464287113228,10,-0.049424939707649454,0.13114885081628952,10,-0.01180613256952559,0.158741574423044,10,0.012250656536738569,0.0016027206187671109,10,0.025015666780609146,0.004426507926917398,10
amm,0.0,0.9,liquidity,all,0.256477250903709,0.0010392300454179712,10,-0.0001000507194742298,0.002128021030868435,10,3.843831275318005e-05,0.0011493425741492874,10,-0.032097317619776945,0.1264846850083464,10,-0.007142909118497277,0.17010532247760157,10,0.2564791483767919,0.0011583976441708987,10,0.4552976334751097,0.0023868893117272414,10
amm,0.0,0.9,liquidity,circuit_breaker,0.256477250903709,0.0010392300454179712,10,-0.0001000507194742298,0.002128021030868435,10,3.843831275318005e-05,0.0011493425741492874,10,-0.032097317619776945,0.1264846850083464,10,-0.007142909118497277,0.17010532247760157,10,0.2564791483767919,0.0011583976441708987,10,0.4552976334751097,0.0023868893117272414,10
amm,0.0,0.9,liquidity,execution_delay,0.256477250903709,0.0010392300454179712,10,-0.0001000507194742298,0.002128021030868435,10,3.843831275318005e-05,0.0011493425741492874,10,-0.032097317619776945,0.1264846850083464,10,-0.007142909118497277,0.17010532247760157,10,0.2564791483767919,0.0011583976441708987,10,0.4552976334751097,0.0023868893117272414,10
amm,0.0,0.9,liquidity,liquidity_buffer,0.256477250903709,0.0010392300454179712,10,-0.0001000507194742298,0.002128021030868435,10,3.843831275318005e-05,0.0011493425741492874,10,-0.032097317619776945,0.1264846850083464,10,-0.007142909118497277,0.17010532247760157,10,0.2564791483767919,0.0011583976441708987,10,0.4552976334751097,0.0023868893117272414,10
amm,0.0,0.9,liquidity,none,0.256477250903709,0.0010392300454179712,10,-0.0001000507194742298,0.002128021030868435,10,3.843831275318005e-05,0.0011493425741492874,10,-0.032097317619776945,0.1264846850083464,10,-0.007142909118497277,0.17010532247760157,10,0.2564791483767919,0.0011583976441708987,10,0.4552976334751097,0.0023868893117272414,10
amm,0.0,0.9,liquidity,position_limit,0.256477250903709,0.0010392300454179712,10,-0.0001000507194742298,0.002128021030868435,10,3.843831275318005e-05,0.0011493425741492874,10,-0.032097317619776945,0.1264846850083464,10,-0.007142909118497277,0.17010532247760157,10,0.2564791483767919,0.0011583976441708987,10,0.4552976334751097,0.0023868893117272414,10
